date,FII_Net,DII_Net,FII_Monthly,DII_Monthly,Month
2025-06-11,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-12,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-13,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-16,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-17,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-18,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-19,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-20,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-23,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-24,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-25,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-26,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-27,356.62,3460.66,7488.98,72673.91,Jun-25
2025-06-30,356.62,3460.66,7488.98,72673.91,Jun-25
2025-07-01,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-02,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-03,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-04,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-07,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-08,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-09,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-10,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-11,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-14,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-15,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-16,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-17,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-18,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-21,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-22,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-23,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-24,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-25,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-28,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-29,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-30,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-07-31,-2072.46,2649.53,-47666.68,60939.16,Jul-25
2025-08-01,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-04,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-05,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-06,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-07,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-08,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-11,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-12,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-13,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-14,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-15,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-18,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-19,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-20,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-21,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-22,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-25,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-26,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-27,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-28,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-08-29,-2233.47,4515.65,-46902.92,94828.55,Aug-25
2025-09-01,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-02,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-03,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-04,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-05,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-08,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-09,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-10,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-11,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-12,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-15,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-16,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-17,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-18,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-19,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-22,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-23,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-24,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-25,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-26,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-29,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-09-30,-1604.61,2970.16,-35301.36,65343.59,Sep-25
2025-10-01,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-02,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-03,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-06,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-07,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-08,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-09,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-10,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-13,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-14,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-15,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-16,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-17,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-20,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-21,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-22,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-23,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-24,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-27,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-28,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-29,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-30,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-10-31,-102.04,2295.39,-2346.89,52794.02,Oct-25
2025-11-03,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-04,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-05,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-06,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-07,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-10,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-11,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-12,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-13,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-14,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-17,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-18,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-19,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-20,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-21,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-24,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-25,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-26,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-27,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-11-28,-875.02,3854.19,-17500.31,77083.78,Nov-25
2025-12-01,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-02,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-03,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-04,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-05,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-08,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-09,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-10,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-11,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-12,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-15,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-16,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-17,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-18,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-19,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-22,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-23,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-24,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-25,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-26,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-29,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-30,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2025-12-31,-1493.46,3461.74,-34349.62,79619.91,Dec-25
2026-01-01,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-02,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-05,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-06,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-07,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-08,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-09,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-12,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-13,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-14,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-15,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-16,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-19,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-20,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-21,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-22,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-23,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-26,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-27,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-28,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-29,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-01-30,-1883.42,3146.4,-41435.22,69220.74,Jan-26
2026-02-02,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-03,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-04,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-05,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-06,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-09,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-10,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-11,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-12,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-13,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-16,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-17,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-18,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-19,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-20,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-23,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-24,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-25,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-26,-332.04,1921.16,-6640.78,38423.11,Feb-26
2026-02-27,-332.04,1921.16,-6640.78,38423.11,Feb-26
